,train_loss,train_acc,val_loss,val_acc,times
0,0.36852874531409574,0.7113642459300868,0.05619991570711136,0.8734793349981941,3.118790864944458
1,0.037699569839416275,0.9153316194558171,0.02853967808187008,0.9371463316505088,2.473879098892212
2,0.025914001470088398,0.9488270380391196,0.021250370889902115,0.9569174214130372,2.34540057182312
3,0.02180739548054669,0.9623715415749533,0.018392572179436684,0.9666520663850819,2.3758842945098877
4,0.019050558113685858,0.9698700546811465,0.01688014529645443,0.9725445322395952,2.6496245861053467
5,0.016726145941239123,0.9746551818137011,0.01449834369122982,0.976496734574872,2.8789453506469727
6,0.014898113580711983,0.9780119354407535,0.013203502632677555,0.9793472984109064,2.5391483306884766
7,0.013294376821012954,0.9804848812274695,0.011501737870275974,0.9815151615547565,2.5543437004089355
8,0.01205185349108609,0.9824099910272809,0.01054393034428358,0.9832382285942766,2.543109655380249
9,0.010915545046569745,0.9839667964035876,0.00941185001283884,0.9846428642222357,2.6086318492889404
10,0.009913115550583653,0.9852428774649237,0.008584950119256973,0.985802830056107,2.5055506229400635
11,0.00915202132489244,0.9862998756532376,0.009013846516609192,0.9867619898970627,2.3627331256866455
12,0.008514350986554377,0.987194316446849,0.007384770084172487,0.9875936925569326,2.3851490020751953
13,0.007983625145159613,0.9879711380861996,0.007039803080260754,0.9883171995059249,2.334256887435913
14,0.00740680790545903,0.9886408757431109,0.006752138491719961,0.9889502716633622,2.3507556915283203
15,0.007033476700093909,0.9892367538874195,0.006738010793924332,0.9895041377854285,2.460066318511963
16,0.0065846117983138245,0.989758946857626,0.006016253028064966,0.9900061187756789,2.4985580444335938
17,0.006461600265418412,0.9902342985785726,0.005799628794193268,0.9904555332123126,2.59251070022583
18,0.006083363250513607,0.990663088832699,0.005890813190490007,0.9908652977538678,2.8427345752716064
19,0.005949844935666812,0.9910548440561089,0.005812159273773432,0.991232995329232,2.836483955383301
20,0.005650271107954974,0.9913985837034804,0.005448745563626289,0.9915633593693336,2.5806920528411865
21,0.005656160655920999,0.9917187159785639,0.0052658431231975555,0.9918683876409454,2.8370327949523926
22,0.005439710414538032,0.992011614423563,0.0051293387077748775,0.9921488385617891,2.696420669555664
23,0.005333529128976219,0.9922798760108167,0.005065188277512789,0.992406859954409,2.7109169960021973
24,0.005234216916452025,0.992530750468865,0.005049283150583506,0.9926492829537834,2.575421094894409
25,0.005104608173217305,0.9927662571000022,0.005485943518579006,0.9928687151610377,2.9383344650268555
26,0.0049876209643666914,0.9929752547857569,0.004953678231686354,0.9930747956116572,2.83980131149292
27,0.004795292420982333,0.9931731249149613,0.005096634849905968,0.9932650202781516,2.7993319034576416
28,0.00469042579094048,0.9933565550561109,0.00488522183150053,0.9934419466266582,2.5092079639434814
29,0.004663666415746798,0.9935259355213049,0.004703435581177473,0.9936104233448322,2.448176145553589
30,0.004456411160095529,0.9936937850489959,0.004717443138360977,0.9937687362853033,2.384652853012085
31,0.004595757540317393,0.9938451006279599,0.004696337506175041,0.9939179256044585,2.5530526638031006
32,0.004427019597605108,0.9939887552131158,0.0061076185666024685,0.9940577543066415,2.3620004653930664
33,0.004356169239728513,0.9941237193868158,0.005030167289078236,0.9941907283165726,2.4106409549713135
34,0.0041981371230181514,0.9942547447716688,0.004494424909353256,0.9943203500790685,2.4165704250335693
35,0.004174162526219753,0.9943832733389731,0.004578964319080114,0.9944421277438298,2.4851181507110596
36,0.004061945353325957,0.9944988241645935,0.004384369123727083,0.9945587471562292,2.4198570251464844
37,0.003912539786720981,0.99461491604307,0.00447804294526577,0.9946697042854774,2.4274070262908936
38,0.0038710030423717645,0.994721300162553,0.004833703860640526,0.9947718642750849,2.4066717624664307
39,0.003936357597290645,0.9948215015376658,0.004556863568723202,0.9948719303551024,2.4396963119506836
40,0.0038024436193262153,0.9949206050074276,0.004623948596417904,0.9949679996037673,2.561379909515381
41,0.003961729093253626,0.9950136469085875,0.0045547205954790115,0.9950581162930799,2.4951584339141846
42,0.0036736173588327848,0.9951018981288047,0.004274827428162098,0.995147073616716,2.412090301513672
43,0.0037274208045927812,0.9951890268965928,0.0043530091643333435,0.9952322399584621,2.3595778942108154
44,0.003702924598859789,0.9952726102390658,0.004301997367292643,0.9953118387204583,2.4143471717834473
45,0.003529610543619987,0.9953511046739433,0.004252713639289141,0.995391465466598,2.483870506286621
46,0.003529764633424047,0.9954287711535162,0.004169901367276907,0.9954662790981464,2.3234779834747314
47,0.0035003905475773935,0.9955028088697666,0.004293663427233696,0.995536155662739,2.3267838954925537
48,0.0033826547247080953,0.9955717565256581,0.0042026410810649395,0.995607029379837,2.5714781284332275
49,0.003337983473551787,0.9956395716254893,0.004281398840248585,0.995673050931025,2.5818376541137695
