,train_loss,train_acc,val_loss,val_acc,times
0,2.0801675494124248,0.1261794841507586,2.079713821411133,0.12365386345320278,0.48451924324035645
1,2.0797656570992817,0.1221865655445471,2.0804245471954346,0.12376457494166163,0.29956817626953125
2,2.0799654809440056,0.12413593218093966,2.0805885791778564,0.12395829665991995,0.29262614250183105
3,2.0796819198422316,0.12214673892026995,2.080425262451172,0.12099496399362882,0.29343676567077637
4,2.0794025863089214,0.12142192499666679,2.0813090801239014,0.12178334924909803,0.2895810604095459
5,2.0795262383251654,0.12233213844095789,2.0808820724487305,0.12335808989074495,0.2753751277923584
6,2.0790847627128044,0.12361272369943015,2.0805509090423584,0.12370602662364642,0.2809867858886719
7,2.0791002773657077,0.12439037659546225,2.081791877746582,0.12461366463038656,0.2826998233795166
8,2.078508842282179,0.12458738212178393,2.0804953575134277,0.12426250138216549,0.2833430767059326
9,2.0764412414736864,0.12459097748122565,2.077855110168457,0.12470418628719118,0.28017401695251465
10,2.069859743118286,0.12537159661694272,2.0625228881835938,0.1260487660765648,0.29012489318847656
11,2.040272349264564,0.12709611908691684,1.9772554636001587,0.12933576355377832,0.28716063499450684
12,1.9735354243255243,0.13242629170417786,1.914194107055664,0.1357078817155626,0.28702330589294434
13,1.94075768459134,0.13864007265102574,1.888794183731079,0.14212416774696773,0.285811185836792
14,1.9045493108470266,0.145484728420653,1.8535254001617432,0.14922743952936596,0.29346537590026855
15,1.8616039113300602,0.15331633825127672,1.8188050985336304,0.15712895492712656,0.2823824882507324
16,1.8428643825577526,0.16054124076191972,1.803527593612671,0.16431117140584522,0.29056406021118164
17,1.8032334286992142,0.1683117100378362,1.7575980424880981,0.17218156572845247,0.2940945625305176
18,1.791046160023387,0.1756842209071648,1.735959529876709,0.17919355051385033,0.30083179473876953
19,1.781673492454901,0.18265324976386094,1.7444449663162231,0.18622620320982403,0.3093905448913574
20,1.7565118452397788,0.18962295317068334,1.7349061965942383,0.19260389937294853,0.29601097106933594
21,1.7500326866056861,0.1955823407667439,1.7011228799819946,0.19861514452430937,0.29630374908447266
22,1.7315418255038377,0.2018892419774358,1.660250186920166,0.20495613167683283,0.3072381019592285
23,1.7012210677309734,0.2076534588889378,1.6922210454940796,0.21034925596581566,0.30077433586120605
24,1.698318542503729,0.21275681002837857,1.678293228149414,0.21531399256653255,0.29373645782470703
25,1.6630042704140269,0.21786195948356535,1.6505717039108276,0.22030743128723568,0.3253326416015625
26,1.6774219158219128,0.2225588759997996,1.6239078044891357,0.22493358453114828,0.3001279830932617
27,1.6323390094245351,0.22723019849963305,1.602623701095581,0.2297309719853931,0.31566524505615234
28,1.6137262379250876,0.23208480600903675,1.5907999277114868,0.23428751942184237,0.3044257164001465
29,1.599749719224325,0.23654330939781376,1.5436524152755737,0.23894019507699543,0.2977895736694336
30,1.5641986974855748,0.24134157997805897,1.5445888042449951,0.2438470878534847,0.2933778762817383
31,1.569647358685005,0.2460156235753036,1.5236729383468628,0.24853504366344875,0.3080477714538574
32,1.55815379794051,0.25074344800739756,1.5457971096038818,0.2527593953741921,0.31594133377075195
33,1.5455308542018984,0.2549154736646792,1.5521050691604614,0.2569893052180608,0.31397199630737305
34,1.5155914731141997,0.2591766307993633,1.4860846996307373,0.26123101347022587,0.30937933921813965
35,1.49617834788997,0.26353228673702334,1.474053978919983,0.2658074200153351,0.29069948196411133
36,1.4913631067043398,0.2679723726540077,1.4613535404205322,0.26999739640288883,0.323169469833374
37,1.4651678306300466,0.27225293328122396,1.4752137660980225,0.2743643605046802,0.329056978225708
38,1.4798267149343722,0.2762446621569192,1.4451576471328735,0.27804847558339435,0.40378785133361816
39,1.4664407416087826,0.2800018002347248,1.4336451292037964,0.2820105536116494,0.32256317138671875
40,1.4143830450569712,0.2840427865342396,1.4427545070648193,0.28611865308549667,0.3395388126373291
41,1.4380345664373257,0.28792222462049344,1.4354082345962524,0.2897217555178536,0.31242799758911133
42,1.4200617947229526,0.2914908848157743,1.431149959564209,0.29335984422100914,0.30358052253723145
43,1.4011426640719902,0.29503138981214383,1.4174187183380127,0.2969261275397407,0.30385828018188477
44,1.3974797202319633,0.2987330628604424,1.4080463647842407,0.3005487405591541,0.31257200241088867
45,1.3706857867357207,0.30228901781686923,1.3959134817123413,0.304008349776268,0.2913525104522705
46,1.368086428177066,0.305718538964667,1.3674975633621216,0.3073374231656392,0.3004317283630371
47,1.3594116001594356,0.3092117934692197,1.3714042901992798,0.31083328194088405,0.29914212226867676
48,1.3475110269174344,0.31244194507598877,1.3760391473770142,0.31406090160210925,0.3022162914276123
49,1.3364305786970185,0.3157830005738793,1.3592983484268188,0.31738655931419796,0.31370997428894043
50,1.3360138608188163,0.3190364074416277,1.3675508499145508,0.32064839204152423,0.29657602310180664
51,1.317611301817545,0.3223291657319883,1.3486095666885376,0.3239661206801732,0.29407191276550293
52,1.3097347195555524,0.32564104257560356,1.3470392227172852,0.3272322614987691,0.29395246505737305
53,1.3301243142383854,0.3287792525640348,1.3405102491378784,0.3302408804496129,0.28963780403137207
54,1.2939688636035453,0.33176005976956063,1.3412339687347412,0.33328574233584934,0.2848701477050781
55,1.2762973483015851,0.33475138719488934,1.328556776046753,0.3363759368658066,0.28562021255493164
56,1.2889020094057408,0.33787959014497154,1.310122013092041,0.3392796317736308,0.2955446243286133
57,1.254706257727088,0.34076079144710447,1.3016060590744019,0.3421308828724755,0.2996692657470703
58,1.2439765668496854,0.3436423867214017,1.2770501375198364,0.34511193964216447,0.29550719261169434
59,1.2234283322241248,0.34663247117182105,1.277608871459961,0.3480900741285748,0.2922396659851074
60,1.2346827954780766,0.3496318604887986,1.2918422222137451,0.35107552839650047,0.2933788299560547
61,1.1960230309788773,0.3525636799451781,1.2886359691619873,0.35392938554286957,0.28436851501464844
62,1.2109957933425903,0.35547008674319197,1.2734544277191162,0.3569366584221522,0.2822902202606201
63,1.2046899940909408,0.3583508206576836,1.2878328561782837,0.35980114340782166,0.2905867099761963
64,1.206006026849514,0.36118460719178364,1.2554000616073608,0.3625831256310145,0.2855565547943115
65,1.1739232089461349,0.3639662505649939,1.2653976678848267,0.3654107600450516,0.2801194190979004
66,1.1659747725579797,0.36675795476611067,1.2482686042785645,0.3681916362709469,0.2909674644470215
67,1.1525062497069196,0.36960385412704655,1.2454771995544434,0.371023984418975,0.27896738052368164
68,1.1553362404427878,0.37241659731399723,1.2391427755355835,0.37376030617290074,0.2831912040710449
69,1.1273139598892956,0.3751277538334451,1.2259914875030518,0.37652843362755245,0.2878131866455078
70,1.132169881971871,0.3778876269735941,1.2327353954315186,0.3791760073767768,0.2849924564361572
71,1.1455182185987147,0.38045579122333995,1.2394834756851196,0.3817003667354584,0.29052257537841797
72,1.115795497487231,0.38297883621076256,1.2301321029663086,0.3843276798725128,0.2898674011230469
73,1.1114602815814134,0.3855970981644421,1.234984040260315,0.3869231525394652,0.2796914577484131
74,1.0988615373285806,0.38819479796944595,1.2118282318115234,0.389468252658844,0.2804441452026367
75,1.0771703472951564,0.3906661650029624,1.197718620300293,0.3919428586959839,0.2821066379547119
76,1.078078377537611,0.3932760510502792,1.1993329524993896,0.39453652335537803,0.2845041751861572
77,1.0587894044271329,0.3958298709334397,1.1657774448394775,0.39715970555941266,0.27869606018066406
78,1.0645957429234574,0.39841727803393107,1.1612824201583862,0.39963578515582615,0.28221845626831055
79,1.046066733395181,0.40091483622062496,1.176807165145874,0.40216432015101117,0.2859487533569336
80,1.0310017902676651,0.4033857896560576,1.1930140256881714,0.4046160148249732,0.27963781356811523
81,1.0373557166355412,0.40576412910368387,1.1607937812805176,0.40705231659942204,0.2834205627441406
82,1.0287978896280614,0.40830283848250787,1.145277500152588,0.40951234102249146,0.2769789695739746
83,1.0103377336409034,0.410705236400046,1.1668503284454346,0.4119039972623189,0.2834763526916504
84,0.9968677352114421,0.4130891910413416,1.1512380838394165,0.41430693368117016,0.2842373847961426
85,0.9980290982781387,0.4155170524992594,1.1423903703689575,0.41673635443051654,0.2803061008453369
86,0.969510909987659,0.41791399877245833,1.1642003059387207,0.4190685633156035,0.2799358367919922
87,0.9804099085854321,0.42024457454681396,1.1882226467132568,0.4213826507329941,0.2777729034423828
88,0.9706376660160903,0.422547401451483,1.1076127290725708,0.4237058411041896,0.27753329277038574
89,0.9806868433952332,0.42492299108970455,1.1477456092834473,0.42602882120344376,0.27878880500793457
90,0.9491430608237662,0.42713211731212897,1.1355257034301758,0.4282845887872908,0.2776155471801758
91,0.9734629930519476,0.42934376946309716,1.133046269416809,0.43041299945778316,0.27963757514953613
92,0.9482184052467346,0.43151154241910794,1.1014636754989624,0.43261318405469257,0.27678537368774414
93,0.9279827359246045,0.43373385144443044,1.1179519891738892,0.43486248950163525,0.28106141090393066
94,0.9096524133914854,0.4359508709209721,1.131231427192688,0.43703334861331516,0.28070521354675293
95,0.935510269025477,0.4381221460133064,1.1189699172973633,0.4391545636786355,0.2798001766204834
96,0.9083967107098277,0.440191734854768,1.106442928314209,0.44125419358412427,0.27635955810546875
97,0.903184051920728,0.44235466093551823,1.1142860651016235,0.44341730574766797,0.27632927894592285
98,0.8799543715104824,0.44446938285013526,1.0976577997207642,0.44556498693095314,0.2781386375427246
99,0.8814445079826727,0.44664299996887763,1.128692626953125,0.4476874652836058,0.2793152332305908
100,0.8865401148796082,0.44870163536653285,1.1164289712905884,0.44974677595827317,0.2771265506744385
101,0.8675896249166349,0.4507954694875857,1.120768666267395,0.45179835458596546,0.2769815921783447
102,0.8695750759869088,0.45277880459296993,1.099682331085205,0.4538215912050671,0.27434706687927246
103,0.8591670989990234,0.454869584339421,1.0849106311798096,0.4558727376990848,0.2763364315032959
104,0.8524199738735105,0.4569013482186852,1.0838409662246704,0.457852174838384,0.27852821350097656
105,0.8261454468820153,0.4588811339401617,1.1105877161026,0.45990078979068333,0.29280757904052734
106,0.8421219034892756,0.46095592219655107,1.1276187896728516,0.46190090146329665,0.28737854957580566
107,0.8299927624260507,0.4628626195395865,1.1648032665252686,0.46382120582792496,0.27457213401794434
108,0.8237850317140905,0.4648205274488868,1.1040798425674438,0.46578024990028805,0.2764146327972412
109,0.8164729679503092,0.46675856811244315,1.1164765357971191,0.46771254142125446,0.2771425247192383
110,0.8002770310494958,0.46869185857656526,1.1086750030517578,0.4696735706594255,0.28425049781799316
111,0.804841234916594,0.4706454945773613,1.0586363077163696,0.4716138127777312,0.2739274501800537
112,0.8027808666229248,0.47261617823344904,1.069985270500183,0.47356679207748836,0.2795133590698242
113,0.7642874063515082,0.4745577799110878,1.0769091844558716,0.4755846742126677,0.27814579010009766
114,0.7936730239449478,0.47649914244326147,1.0806944370269775,0.4774305174748103,0.2791619300842285
115,0.7632260024547577,0.47838625602605866,1.11426842212677,0.47928858134481644,0.2763662338256836
116,0.7852714701396662,0.480247924240624,1.0515599250793457,0.4811510576142205,0.279494047164917
117,0.7577777163284581,0.48208288012481315,1.0543688535690308,0.4829777081807454,0.27603816986083984
118,0.7766049874991905,0.48389920955751,1.079016089439392,0.48476551804277634,0.27541422843933105
119,0.7423982940069059,0.48569990440112787,1.0973377227783203,0.4866393705209096,0.27973031997680664
120,0.7280182373232957,0.48758910778092174,1.0715912580490112,0.48851000103685593,0.2772495746612549
